"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include_bmat","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname"
"GBR",1991,1994,1992.5,NA,228,228,NA,228,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.991987682130535,TRUE,228,34790,0.00655360735843633,NA,"inq","maternal",150,34640,34790,34790,1,52,11548,11548,"overlapoutvr.multipleyrs"
"GBR",1994,1996,1995,NA,268,268,NA,268,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.992827609484432,TRUE,268,23532,0.0113887472378038,NA,"inq","maternal",110,23422,23532,23532,1,51,11807,11807,"overlapoutvr.multipleyrs"
"GBR",1997,2000,1998.5,NA,242,242,NA,242,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.988951882541067,TRUE,242,34015,0.00711450830515949,NA,"inq","maternal",125,33890,34015,34015,1,49,11274,11274,"overlapoutvr.multipleyrs"
"GBR",2003,2006,2004.5,NA,295,295,NA,295,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00520050502014,TRUE,295,33439,0.00882203415173899,NA,"inq","maternal",159,33280,33439,33439,1,55,11149,11149,"overlapoutvr.multipleyrs"
"GBR",2004,2007,2005.5,NA,272,272,NA,272,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00464974927823,TRUE,272,33058,0.00822796297416662,NA,"inq","maternal",155,32903,33058,33058,1,51,10993,10993,"overlapoutvr.multipleyrs"
"GBR",2005,2008,2006.5,NA,259,259,NA,259,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00143555284056,TRUE,259,32787,0.00789947235184677,NA,"inq","maternal",155,32632,32787,32787,1,49,10916,10916,"overlapoutvr.multipleyrs"
"GBR",2006,2009,2007.5,NA,261,261,NA,261,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.998753761512508,TRUE,261,32858,0.00794327104510317,NA,"inq","maternal",152,32706,32858,32858,1,55,10878,10878,"overlapoutvr.multipleyrs"
"GBR",2007,2010,2008.5,NA,254,254,NA,254,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00021412621211,TRUE,254,32698,0.00776805920851428,NA,"inq","maternal",175,32523,32698,32698,1,48,11064,11064,"overlapoutvr.multipleyrs"
"GBR",2008,2011,2009.5,NA,261,261,NA,261,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00104980393368,TRUE,261,32421,0.00805033774405478,NA,"inq","maternal",160,32261,32421,32421,1,72,10756,10756,"overlapoutvr.multipleyrs"
"GBR",2009,2012,2010.5,NA,253,253,NA,253,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",1.00085114431625,TRUE,253,31749,0.00796875492141485,NA,"inq","maternal",164,31585,31749,31749,1,40,10601,10601,"overlapoutvr.multipleyrs"
"GBR",2010,2013,2011.5,NA,243,243,NA,243,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.999838260982079,TRUE,243,30909,0.00786178782878773,NA,"inq","maternal",142,30767,30909,30909,1,52,10392,10392,"overlapoutvr.multipleyrs"
"GBR",2011,2014,2012.5,NA,214,214,NA,214,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.99844699973566,TRUE,214,30217,0.00708210609921567,NA,"inq","maternal",152,30065,30217,30217,1,50,9916,9916,"overlapoutvr.multipleyrs"
"GBR",2012,2015,2013.5,NA,200,200,NA,200,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.995776942772587,TRUE,200,29946,0.00667868830561678,NA,"inq","maternal",151,29795,29946,29946,1,50,9909,9909,"overlapoutvr.multipleyrs"
"GBR",2013,2016,2014.5,NA,202,202,NA,202,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.993248361492606,TRUE,202,30158,0.00669805690032496,NA,"inq","maternal",134,30024,30158,30158,1,51,10121,10121,"overlapoutvr.multipleyrs"
"GBR",2014,2017,2015.5,NA,225,225,NA,225,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.989794591783671,TRUE,225,30454,0.00738819202731989,NA,"inq","maternal",135,30319,30454,30454,1,33,10128,10128,"overlapoutvr.multipleyrs"
"GBR",2015,2018,2016.5,NA,209,209,NA,209,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.984974685611628,TRUE,209,30155,0.0069308572376057,NA,"inq","maternal",111,30044,30155,30155,1,51,10205,10205,"overlapoutvr.multipleyrs"
"GBR",2016,2019,2017.5,NA,217,217,NA,217,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.980441845354126,TRUE,217,30178,0.00719066869905229,NA,"inq","maternal",117,30061,30178,30178,1,27,9822,9822,"overlapoutvr.multipleyrs"
"GBR",2017,2020,2018.5,NA,191,191,NA,191,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.977828496902511,TRUE,191,29990,0.00636878959653218,NA,"inq","maternal",92,29898,29990,29990,1,39,10151,10151,"overlapoutvr.multipleyrs"
"GBR",2018,2021,2019.5,NA,229,229,NA,229,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","MBRRACE-UK 2024","Allison Felker, Roshni Patel, Rohit Kotnis, Sara Kenyon, Marian Knight (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care Compiled Report - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2020-22. Oxford: National Perinatal Epidemiology Unit, University of Oxford; 2024.",0.979099831655179,TRUE,229,30825,0.00742903487429035,NA,"inq","maternal",107,30718,30825,30825,1,26,10017,10017,"overlapoutvr.multipleyrs"
"BLR",2000,2001,2000.5,4312,254,254,NA,254,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.995613022396675,TRUE,254,4312,0.0589053803339518,NA,"inq","maternal",20,4292,4312,4312,1,20,4312,4312,"overlapoutvr.singleyrs"
"BLR",2001,2002,2001.5,4187,13,13,NA,13,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.965413880562601,TRUE,13,4187,0.00310484834010031,NA,"inq","maternal",13,4174,4187,4187,1,13,4187,4187,"overlapoutvr.singleyrs"
"BLR",2002,2003,2002.5,4499,16,16,NA,16,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",1.03046266605589,TRUE,16,4499,0.00355634585463436,NA,"inq","maternal",17,4485,4502,4502,1,17,4502,4502,"overlapoutvr.singleyrs"
"BLR",2003,2004,2003.5,4398,15,15,NA,15,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.983232729711603,TRUE,15,4398,0.0034106412005457,NA,"inq","maternal",18,4383,4401,4401,1,18,4401,4401,"overlapoutvr.singleyrs"
"BLR",2007,2008,2007.5,3875,6,6,NA,6,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.988772646083184,TRUE,6,3875,0.00154838709677419,NA,"inq","maternal",7,3868,3875,3875,1,7,3875,3875,"overlapoutvr.singleyrs"
"BLR",2008,2009,2008.5,3685,3,3,NA,3,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.976158940397351,TRUE,3,3685,0.000814111261872456,NA,"inq","maternal",3,3682,3685,3685,1,3,3685,3685,"overlapoutvr.singleyrs"
"BLR",2009,2010,2009.5,3754,1,1,NA,1,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",1.01596752368065,TRUE,1,3754,0.00026638252530634,NA,"inq","maternal",1,3753,3754,3754,1,1,3754,3754,"overlapoutvr.singleyrs"
"BLR",2010,2011,2010.5,3648,1,1,NA,1,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.990765888104291,TRUE,1,3648,0.000274122807017544,NA,"inq","maternal",1,3647,3648,3648,1,1,3648,3648,"overlapoutvr.singleyrs"
"BLR",2011,2012,2011.5,3643,1,1,NA,1,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",1.04623779437105,TRUE,1,3643,0.000274499039253363,NA,"inq","maternal",1,3642,3643,3643,1,1,3643,3643,"overlapoutvr.singleyrs"
"BLR",2013,2014,2013.5,2989,0,0,NA,0,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",1.00066956812856,TRUE,0,2989,0,NA,"inq","maternal",0,2989,2989,2989,1,0,2989,2989,"overlapoutvr.singleyrs"
"BLR",2014,2015,2014.5,2819,1,1,NA,1,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",1.01805706031058,TRUE,1,2819,0.000354735721887194,NA,"inq","maternal",1,2818,2819,2819,1,1,2819,2819,"overlapoutvr.singleyrs"
"BLR",2018,2019,2018.5,2377,3,3,NA,3,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation [Belarus], 2022","country consultation [Belarus], 2022. data provided for 2000-2020 during country consultation",0.987126245847176,TRUE,3,2377,0.0012620950778292,NA,"inq","maternal",3,2374,2377,2377,1,3,2377,2377,"overlapoutvr.singleyrs"
"IRL",2019,2022,2020.5,1454,11,11,NA,11,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","O’Hare, 2023","O’Hare MF, Manning E, Corcoran P, Greene RA on behalf of MDE Ireland. Confidential Maternal Death Enquiry in Ireland, Report for 2019–2021. Cork: MDE Ireland; October 2023",0.776709401709402,TRUE,11,1454,0.00756533700137552,NA,"inq","maternal",0,1948,1948,1948,1,0,677,677,"overlapoutvr.multipleyrs"
"AUS",2020,2021,2020.5,NA,17,17,NA,17,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","NMMDC, 2021","National Maternal Mortality Data Collection annual update 2021, Australian Institute of Health and Welfare: November 2023.",0.993201483312732,TRUE,17,3214,0.00528935905413815,NA,"inq","maternal",6,3208,3214,3214,1,6,3214,3214,"overlapoutvr.singleyrs"
"AUS",2021,2022,2021.5,NA,18,18,NA,18,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","NMMDC, 2021","National Maternal Mortality Data Collection annual update 2021, Australian Institute of Health and Welfare. November 2023.",1.00124107973937,TRUE,18,3227,0.00557793616361946,NA,"inq","maternal",11,3216,3227,3227,1,11,3227,3227,"overlapoutvr.singleyrs"
"MYS",2015,2016,2015.5,NA,124,124,NA,124,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIMDM, 2015","Brief Info on Maternal Deaths in Malaysia 2015, National Technical Committee Confidential Enquiries into Maternal Death, Ministry of Health Malaysia",0.717167668670675,FALSE,124,5368,0.0230998509687034,NA,"inq","maternal",124,5244,7430,5368,0.722476446837147,124,5368,7430,"overlapoutvr.singleyrs"
"MYS",2016,2017,2016.5,NA,148,148,NA,148,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIMDM, 2016","Brief Info on Maternal Deaths in Malaysia 2016, National Technical Committee Confidential Enquiries into Maternal Death, Ministry of Health Malaysia",0.733464825772518,FALSE,148,5578,0.0265328074578702,NA,"inq","maternal",148,5430,7430,5578,0.750740242261104,148,5578,7430,"overlapoutvr.singleyrs"
"MYS",2017,2018,2017.5,NA,127,127,NA,127,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIMDM, 2017","Brief Info on Maternal Deaths in Malaysia 2017, National Technical Committee Confidential Enquiries into Maternal Death, Ministry of Health Malaysia",0.762003633532312,FALSE,127,5872,0.0216280653950954,NA,"inq","maternal",127,5745,7595,5872,0.773140223831468,127,5872,7595,"overlapoutvr.singleyrs"
"MYS",2018,2019,2018.5,NA,118,118,NA,118,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIMDM, 2018","Brief Info on Maternal Deaths in Malaysia 2018, National Technical Committee Confidential Enquiries into Maternal Death, Ministry of Health Malaysia",0.837889872930304,FALSE,118,6528,0.0180759803921569,NA,"inq","maternal",118,6410,8319,6528,0.784709700685179,118,6528,8319,"overlapoutvr.singleyrs"
"MYS",2019,2020,2019.5,NA,103,103,NA,103,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIMDM, 2019","Brief Info on Maternal Deaths in Malaysia 2019, National Technical Committee Confidential Enquiries into Maternal Death, Ministry of Health Malaysia",0.811263318112633,FALSE,103,6396,0.0161038148843027,NA,"inq","maternal",103,6293,8024,6396,0.797108673978066,103,6396,8024,"overlapoutvr.singleyrs"
"FRA",2016,2017,2016.5,NA,78,78,NA,78,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2016-2018","Les morts maternelles en France : mieux comprendre pour mieux prévenir. 7e rapport de l’Enquête nationale confidentielle sur les morts maternelles (ENCMM), 2016-2018. Saint-Maurice : Santé publique France ; 2024.",0.976164938624717,TRUE,78,8191,0.00952264680747161,NA,"inq","maternal",33,8158,8191,8191,1,33,8191,8191,"overlapoutvr.singleyrs"
"FRA",2017,2018,2017.5,NA,58,58,NA,58,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2016-2018","Les morts maternelles en France : mieux comprendre pour mieux prévenir. 7e rapport de l’Enquête nationale confidentielle sur les morts maternelles (ENCMM), 2016-2018. Saint-Maurice : Santé publique France ; 2024.",0.981699023123532,TRUE,58,7939,0.00730570600831339,NA,"inq","maternal",34,7905,7939,7939,1,34,7939,7939,"overlapoutvr.singleyrs"
"FRA",2018,2019,2018.5,NA,62,62,NA,62,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2016-2018","Les morts maternelles en France : mieux comprendre pour mieux prévenir. 7e rapport de l’Enquête nationale confidentielle sur les morts maternelles (ENCMM), 2016-2018. Saint-Maurice : Santé publique France ; 2024.",0.981691688026364,TRUE,62,8043,0.00770856645530275,NA,"inq","maternal",33,8010,8043,8043,1,33,8043,8043,"overlapoutvr.singleyrs"
"MEX",2017,2018,2017.5,NA,758,758,NA,758,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM, 2017","Búsqueda Intencionada y Reclasificación de Muertes Maternas (BIRMM),2017",0.878642909445936,FALSE,758,35998,0.0210567253736319,NA,"inq","maternal",753,35245,40577,35998,0.887152820563373,753,35998,40577,"overlapoutvr.singleyrs"
"MEX",2018,2019,2018.5,NA,710,710,NA,710,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM, 2018","Búsqueda Intencionada y Reclasificación de Muertes Maternas (BIRMM),2018",0.8775144107728,FALSE,710,36688,0.0193523767989533,NA,"inq","maternal",707,35981,40861,36688,0.89787327769756,707,36688,40861,"overlapoutvr.singleyrs"
"MEX",2019,2020,2019.5,NA,695,695,NA,695,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM, 2019","Búsqueda Intencionada y Reclasificación de Muertes Maternas (BIRMM),2019",0.906733274374358,FALSE,695,37935,0.018320811915118,NA,"inq","maternal",689,37246,42215,37935,0.898614236645742,689,37935,42215,"overlapoutvr.singleyrs"
"MEX",2020,2021,2020.5,NA,1014,1014,NA,1014,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM, 2020","Búsqueda Intencionada y Reclasificación de Muertes Maternas (BIRMM),2020",0.921666838789631,FALSE,1014,53547,0.0189366351056082,NA,"inq","maternal",1007,52540,59408,53547,0.901343253433881,1007,53547,59408,"overlapoutvr.singleyrs"
"ITA",2011,2012,2011.5,NA,60,60,NA,60,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maraschini A, 2024","Maraschini A, Mandolini D, Lega I, D’Aloja P, Corsi Decenti E, Baglio G, Minelli G, Donati S and the ItOSS Regional Working Group Maternal Mortality in Italy: the first national estimate from record-linkage procedures curated by the Italian Obstetric Surveillance System. Scientific Reports 2024 in press DOI: 10.1038/s41598-024-80431-0.",1.03084941541062,TRUE,60,7318,0.00819896146488112,NA,"inq","maternal",14,7304,7318,7318,1,14,7318,7318,"overlapoutvr.singleyrs"
"ITA",2012,2013,2012.5,NA,41,41,NA,41,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maraschini A, 2024","Maraschini A, Mandolini D, Lega I, D’Aloja P, Corsi Decenti E, Baglio G, Minelli G, Donati S and the ItOSS Regional Working Group Maternal Mortality in Italy: the first national estimate from record-linkage procedures curated by the Italian Obstetric Surveillance System. Scientific Reports 2024 in press DOI: 10.1038/s41598-024-80431-0.",1.03603088361453,TRUE,41,7246,0.00565829423130003,NA,"inq","maternal",10,7236,7246,7246,1,10,7246,7246,"overlapoutvr.singleyrs"
"ITA",2013,2014,2013.5,NA,50,50,NA,50,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maraschini A, 2024","Maraschini A, Mandolini D, Lega I, D’Aloja P, Corsi Decenti E, Baglio G, Minelli G, Donati S and the ItOSS Regional Working Group Maternal Mortality in Italy: the first national estimate from record-linkage procedures curated by the Italian Obstetric Surveillance System. Scientific Reports 2024 in press DOI: 10.1038/s41598-024-80431-0.",1.04329957434317,TRUE,50,7108,0.00703432751828925,NA,"inq","maternal",14,7094,7108,7108,1,14,7108,7108,"overlapoutvr.singleyrs"
"ITA",2014,2015,2014.5,NA,37,37,NA,37,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maraschini A, 2024","Maraschini A, Mandolini D, Lega I, D’Aloja P, Corsi Decenti E, Baglio G, Minelli G, Donati S and the ItOSS Regional Working Group Maternal Mortality in Italy: the first national estimate from record-linkage procedures curated by the Italian Obstetric Surveillance System. Scientific Reports 2024 in press DOI: 10.1038/s41598-024-80431-0.",1.03135185472606,TRUE,37,6645,0.00556809631301731,NA,"inq","maternal",6,6639,6645,6645,1,6,6645,6645,"overlapoutvr.singleyrs"
"ITA",2015,2016,2015.5,NA,46,46,NA,46,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maraschini A, 2024","Maraschini A, Mandolini D, Lega I, D’Aloja P, Corsi Decenti E, Baglio G, Minelli G, Donati S and the ItOSS Regional Working Group Maternal Mortality in Italy: the first national estimate from record-linkage procedures curated by the Italian Obstetric Surveillance System. Scientific Reports 2024 in press DOI: 10.1038/s41598-024-80431-0.",1.0297351711321,TRUE,46,6649,0.00691833358399759,NA,"inq","maternal",15,6634,6649,6649,1,15,6649,6649,"overlapoutvr.singleyrs"
