"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include_bmat","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname"
"THA",2007,2008,2007.5,NA,268,268,NA,268,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.904885532216191,FALSE,268,26838,0.00998584097175646,NA,"inq","maternal",97,26741,30023,26838,0.893914665423176,97,26838,30023,"overlapoutvr.singleyrs"
"THA",2008,2009,2008.5,NA,333,333,NA,333,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.896932557817477,FALSE,333,25907,0.0128536688925773,NA,"inq","maternal",89,25818,28735,25907,0.901583434835566,89,25907,28735,"overlapoutvr.singleyrs"
"THA",2009,2010,2009.5,NA,305,305,NA,305,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.877689129505628,FALSE,305,24642,0.0123772421069718,NA,"inq","maternal",83,24559,27440,24642,0.898032069970846,83,24642,27440,"overlapoutvr.singleyrs"
"THA",2010,2011,2010.5,NA,298,298,NA,298,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.90664266294364,FALSE,298,24677,0.0120760222069133,NA,"inq","maternal",78,24599,27406,24677,0.900423264978472,78,24677,27406,"overlapoutvr.singleyrs"
"THA",2011,2012,2011.5,NA,248,248,NA,248,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.904162227971389,FALSE,248,23765,0.0104355144119503,NA,"inq","maternal",69,23696,26207,23765,0.906818788873202,69,23765,26207,"overlapoutvr.singleyrs"
"THA",2012,2013,2012.5,NA,246,246,NA,246,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.918997945313735,FALSE,246,23258,0.0105770057614584,NA,"inq","maternal",140,23118,25153,23258,0.924661074225739,140,23258,25153,"overlapoutvr.singleyrs"
"THA",2013,2014,2013.5,NA,260,260,NA,260,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.930796699913804,FALSE,260,22677,0.0114653613793712,NA,"inq","maternal",166,22511,24116,22677,0.940330071321944,166,22677,24116,"overlapoutvr.singleyrs"
"THA",2014,2015,2014.5,NA,226,226,NA,226,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Improving the measurement of maternal mortality in Thailand using multiple data sources, 2007-2014","Chandoevwit W, Phatchana P, Sirigomon K, Ieawsuwan K, Thungthong J, Ruangdej S. Improving the measurement of maternal mortality in Thailand using multiple data sources. Popul Health Metr. 2016;14:16. doi 10.1186/s12963-016-0087-z.",0.968425105891413,FALSE,226,22635,0.00998453722111774,NA,"inq","maternal",166,22469,23423,22635,0.966357853391965,166,22635,23423,"overlapoutvr.singleyrs"
"URY",2000,2001,2000.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,853,0.0105509964830012,NA,"inq","maternal",9,865,874,874,1,9,874,874,"overlapoutvr.singleyrs"
"URY",2001,2002,2001.5,NA,19,19,19,19,19,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,19,848,0.0224056603773585,NA,"inq","maternal",19,829,848,848,1,19,848,848,"overlapoutvr.singleyrs"
"URY",2002,2003,2002.5,NA,18,18,18,18,18,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,18,839,0.0214541120381406,NA,"inq","maternal",18,854,872,872,1,18,872,872,"overlapoutvr.singleyrs"
"URY",2003,2004,2003.5,NA,11,11,11,11,11,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,11,828,0.0132850241545894,NA,"inq","maternal",10,828,838,838,1,10,838,838,"overlapoutvr.singleyrs"
"URY",2004,2005,2004.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,819,0.010989010989011,NA,"inq","maternal",8,836,844,844,1,8,844,844,"overlapoutvr.singleyrs"
"URY",2005,2006,2005.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,816,0.0110294117647059,NA,"inq","maternal",9,821,830,830,1,9,830,830,"overlapoutvr.singleyrs"
"URY",2006,2007,2006.5,NA,6,6,6,6,6,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,6,814,0.00737100737100737,NA,"inq","maternal",6,783,789,789,1,6,789,789,"overlapoutvr.singleyrs"
"URY",2007,2008,2007.5,NA,13,13,13,13,13,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,13,813,0.015990159901599,NA,"inq","maternal",13,831,844,844,1,13,844,844,"overlapoutvr.singleyrs"
"URY",2008,2009,2008.5,NA,7,7,7,7,7,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,7,811,0.00863131935881628,NA,"inq","maternal",5,803,808,808,1,5,808,808,"overlapoutvr.singleyrs"
"URY",2009,2010,2009.5,NA,16,16,16,16,16,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,16,811,0.0197287299630086,NA,"inq","maternal",11,820,831,831,1,11,831,831,"overlapoutvr.singleyrs"
"URY",2010,2011,2010.5,NA,7,7,7,7,7,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,7,808,0.00866336633663366,NA,"inq","maternal",2,792,794,794,1,2,794,794,"overlapoutvr.singleyrs"
"URY",2012,2013,2012.5,NA,5,5,5,5,5,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,5,796,0.00628140703517588,NA,"inq","maternal",5,793,798,798,1,5,798,798,"overlapoutvr.singleyrs"
"URY",2013,2014,2013.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,789,0.0114068441064639,NA,"inq","maternal",9,804,813,813,1,9,813,813,"overlapoutvr.singleyrs"
"URY",2014,2015,2014.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,785,0.0114649681528662,NA,"inq","maternal",9,766,775,775,1,9,775,775,"overlapoutvr.singleyrs"
"URY",2015,2016,2015.5,NA,12,12,12,12,12,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,12,786,0.0152671755725191,NA,"inq","maternal",11,791,802,802,1,11,802,802,"overlapoutvr.singleyrs"
"URY",2016,2017,2016.5,NA,9,9,9,9,9,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,9,789,0.0114068441064639,NA,"inq","maternal",9,753,762,762,1,9,762,762,"overlapoutvr.singleyrs"
"URY",2017,2018,2017.5,NA,8,8,8,8,8,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,TRUE,8,801,0.00998751560549313,NA,"inq","maternal",8,822,830,830,1,8,830,830,"overlapoutvr.singleyrs"
"USA",1998,1999,1998.5,NA,404.168139534884,404,NA,404,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",1.00917781523228,TRUE,404,76641,0.00527132996698895,NA,"inq","maternal",281,76360,76641,76641,1,281,76641,76641,"overlapoutvr.singleyrs"
"USA",1999,2000,1999.5,NA,469.117295238095,469,NA,469,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",1.00222325031485,TRUE,469,77987,0.00601382281662328,NA,"inq","maternal",391,77596,77987,77987,1,391,77987,77987,"overlapoutvr.singleyrs"
"USA",2000,2001,2000.5,NA,504.882085714286,504,NA,504,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.993761398654173,TRUE,504,79009,0.00637902011163285,NA,"inq","maternal",395,78614,79009,79009,1,395,79009,79009,"overlapoutvr.singleyrs"
"USA",2001,2002,2001.5,NA,517.847086199575,517,NA,517,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.994979028630478,TRUE,517,81842,0.00631704992546614,NA,"inq","maternal",396,81446,81842,81842,1,396,81842,81842,"overlapoutvr.singleyrs"
"USA",2002,2003,2002.5,NA,468.679672955975,468,NA,468,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.997194042736887,TRUE,468,83160,0.00562770562770563,NA,"inq","maternal",356,82804,83160,83160,1,356,83160,83160,"overlapoutvr.singleyrs"
"USA",2003,2004,2003.5,NA,584.928895833333,584,NA,584,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.994306768883342,TRUE,584,83656,0.00698096968537822,NA,"inq","maternal",482,83174,83656,83656,1,482,83656,83656,"overlapoutvr.singleyrs"
"USA",2004,2005,2004.5,NA,528.793580907372,528,NA,528,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.994523191989867,TRUE,528,82441,0.00640458024526631,NA,"inq","maternal",517,81924,82441,82441,1,517,82441,82441,"overlapoutvr.singleyrs"
"USA",2005,2006,2005.5,NA,550.549158208955,550,NA,550,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.994174966739779,TRUE,550,82947,0.00663074011115532,NA,"inq","maternal",599,82348,82947,82947,1,599,82947,82947,"overlapoutvr.singleyrs"
"USA",2006,2007,2006.5,NA,570.190025291181,570,NA,570,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.995643121065871,TRUE,570,82725,0.00689029918404352,NA,"inq","maternal",553,82172,82725,82725,1,553,82725,82725,"overlapoutvr.singleyrs"
"USA",2007,2008,2007.5,NA,547.612541436464,547,NA,547,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.993739699407178,TRUE,547,80797,0.00677005334356474,NA,"inq","maternal",531,80266,80797,80797,1,531,80797,80797,"overlapoutvr.singleyrs"
"USA",2008,2009,2008.5,NA,583.236216027875,583,NA,583,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.991600827455574,TRUE,583,79572,0.00732669783340874,NA,"inq","maternal",631,78941,79572,79572,1,631,79572,79572,"overlapoutvr.singleyrs"
"USA",2009,2010,2009.5,NA,632.52353559322,632,NA,632,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.991781333665401,TRUE,632,79645,0.00793521250549313,NA,"inq","maternal",650,78995,79645,79645,1,650,79645,79645,"overlapoutvr.singleyrs"
"USA",2010,2011,2010.5,NA,571.732348042705,571,NA,571,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2015: CDC's Pregnancy Mortality Surveillance System","CDC's Pregnancy Mortality Surveillance System. From country consultation 2015.",0.991314086286153,TRUE,571,76124,0.00750091955230939,NA,"inq","maternal",643,75481,76124,76124,1,643,76124,76124,"overlapoutvr.singleyrs"
"USA",2011,2014,2012.5,NA,1883,1883,NA,1883,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Pregnancy-Related Mortality in the United States 2011-2013","Creanga AA, Syerson C, Seek, Callaghan WM. Pregnancy-Related Mortality in the United States, 2011-2013. Obstet Gynecol. 2017 Aug;130(2):366-373.",0.986812167460095,TRUE,1883,225530,0.00834922183301556,NA,"inq","maternal",2151,223379,225530,225530,1,704,74859,74859,"overlapoutvr.multipleyrs"
"ARG",2014,2015,2014.5,NA,338,338,338,338,338,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Abalos E. et al., 2019","Abalos, E., Duhau, M., Escobar, P., Fasola, M. L., Finkelstein, J. Z., Golubicki, J. L., Krupitzki, H., Marconi, É., Santoro, A., & Vinacur, J. (2019). Omisión de registros de causas maternas de muerte en Argentina: estudio observacional de alcance nacional [Omission of causes of maternal death in death certificates in Argentina: nationwide observational study Omissão do registro de causas maternas de morte na Argentina: estudo observacional de alcance nacional]. Revista panamericana de salud publica = Pan American journal of public health. Retrieved from: https://doi.org/10.26633/RPSP.2019.13",1,TRUE,338,9452,0.035759627592044,NA,"inq","maternal",281,10023,10304,1238,1,281,10304,10304,NA
"GBR",2016,2019,2017.5,NA,217,217,217,217,217,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","MBRACE-UK, 2021a","Knight M, Bunch K, Tuffnell D, Shakespeare J, Kotnis R, Kenyon S, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK, 2021a. Saving Lives, Improving Mothers’ Care - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2016-18. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2020",1,TRUE,217,30315,0.00715817252185387,NA,"inq","maternal",117,30061,30178,30178,1,27,9822,9822,"overlapoutvr.multipleyrs"
"GEO",2012,2013,2012.5,876,23,23,23,23,23,14,890,0,9,0,17,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Lomia et al., 2018","Lomia, N., Berdzuli, N., Sturua, L., Kereselidze, M., Topuridze, E., Pesttvenidze, E., Stray-Pedersen, B. (2018). Leading causes of death of women of reproductive age in the Republic of Georgia: findings from the National Reproductive Age Mortality Survey (2014). International Journal Women's Health. https://www.dovepress.com/leading-causes-of-death-of-women-of-reproductive-age-in-the-republic-o-peer-reviewed-fulltext-article-IJWH",1,FALSE,23,958,0.0240083507306889,NA,"inq","maternal",14,899,930,913,0.981720430107527,14,913,930,NA
"FIN",2005,2013,2009,NA,34,34,34,34,34,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Vangen et al., 2017","Vangen, S., Bødker, B., Ellingsen, L., Saltvedt, S., Gissler, M., Geirsson, R., Nyfløt, L. (2012). Maternal deaths in the Nordic countries. Acta Obstetricia et Gynecologica Scandinavica. Retrieved from  https://doi.org/10.1111/aogs.13172",1,TRUE,34,6541,0.00519798195994496,NA,"inq","maternal",19,6474,6493,6493,1,1,841,841,"overlapoutvr.multipleyrs"
"DNK",2005,2014,2009.5,NA,40,40,40,40,40,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Vangen et al., 2017","Vangen, S., Bødker, B., Ellingsen, L., Saltvedt, S., Gissler, M., Geirsson, R., Nyfløt, L. (2012). Maternal deaths in the Nordic countries. Acta Obstetricia et Gynecologica Scandinavica. Retrieved from  https://doi.org/10.1111/aogs.13172",1,TRUE,40,7829,0.00510920934985311,NA,"inq","maternal",18,7667,7685,7685,1,4,887,887,"overlapoutvr.multipleyrs"
"ISL",2005,2014,2009.5,NA,1,1,1,1,1,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Vangen et al., 2017","Vangen, S., Bødker, B., Ellingsen, L., Saltvedt, S., Gissler, M., Geirsson, R., Nyfløt, L. (2012). Maternal deaths in the Nordic countries. Acta Obstetricia et Gynecologica Scandinavica. Retrieved from  https://doi.org/10.1111/aogs.13172",1,TRUE,1,335,0.00298507462686567,NA,"inq","maternal",1,324,325,325,1,0,40,40,"overlapoutvr.multipleyrs"
"SWE",2005,2014,2009.5,NA,56,56,56,56,56,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Vangen et al., 2017","Vangen, S., Bødker, B., Ellingsen, L., Saltvedt, S., Gissler, M., Geirsson, R., Nyfløt, L. (2012). Maternal deaths in the Nordic countries. Acta Obstetricia et Gynecologica Scandinavica. Retrieved from  https://doi.org/10.1111/aogs.13172",1,TRUE,56,9857,0.00568124175712692,NA,"inq","maternal",36,9855,9891,9891,1,6,1106,1106,"overlapoutvr.multipleyrs"
"AUS",2018,2019,2018.5,NA,15,15,15,15,15,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","AIHW, 2020","Australian Institute of Health and Welfare 2020. Maternal deaths in Australia. Cat. no. PER 99. Canberra: AIHW. Viewed 03 June 2021, https://www.aihw.gov.au/reports/mothers-babies/maternal-deaths-in-australia",1,TRUE,15,3127,0.00479692996482251,NA,"inq","maternal",14,3157,3171,3171,1,14,3171,3171,"overlapoutvr.singleyrs"
"DNK",2002,2018,2010,NA,70,70,70,70,70,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Bødker et al., 2021a","B. Bødker, L. Hvidman, T. Weber, M. Møller & J. L. Sørensen. (2021a). An audit of 70 maternal deaths. Dan Med J. 2021;68(9):1–9.",1,TRUE,70,13725,0.00510018214936248,NA,"inq","maternal",26,13530,13556,13556,1,0,841,841,"overlapoutvr.multipleyrs"
"FIN",1999,2001,2000,NA,6,6,6,6,6,3,2148,2,3,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Deneux-Tharaux et al., 2005","C. Deneux-Tharaux; C. Berg; M-H. Bouvier-Colle; M. Gissler; M. Harper; A. Nannini; S. Alexander; K. Wildman; G. Breart; P. Buekens",1,TRUE,6,2161,0.002776492364646,NA,"inq","maternal",5,2151,2156,2156,1,3,1099,1099,NA
"NLD",2006,2019,2012.5,NA,141,141,141,141,141,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Kallianidis et al., 2021","A. Kallianidis, J M Schutte, L Schuringa, I Beenakkers, K Bloemenkamp, B. Braams-Lisman, J. Cornette, S Kuppens, A Rietveld, T Schaap, J Stekelenburg, J. Zwart, T Akker (2021), Confidential enquiry into maternal deaths in the Netherlands, 2006–2018. Acta Obstetricia et Gynecologica Scandinavica. DOI: 10.1111/aogs.14312",1,TRUE,141,30402,0.00463785277284389,NA,"inq","maternal",84,30295,30379,30379,1,6,2383,2383,"overlapoutvr.multipleyrs"
"GBR",2017,2020,2018.5,NA,191,191,191,191,191,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","MBRACE-UK, 2021b","Knight M, Bunch K, Tuffnell D, Patel R, Shakespeare J, Kotnis R, Kenyon S, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK, 2021b. Saving Lives, Improving Mothers’ Care - Lessons learned to inform maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2017-19. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2021.",1,TRUE,191,29999,0.0063668788959632,NA,"inq","maternal",92,29898,29990,29990,1,39,10151,10151,"overlapoutvr.multipleyrs"
"AUS",2019,2020,2019.5,NA,17,17,17,17,17,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","AIHW, 2022","AIHW (Australian Institute of Health and Welfare) 2022. Maternal deaths in Australia in 2019. viewed on May 2022. Accessed from: https://www.aihw.gov.au/getmedia/bba093ef-a623-4cfd-818b-1bb5af9f0d20/Australia-s-mothers-and-babies.pdf.aspx?inline=true",1,TRUE,17,3498,0.00485991995425958,NA,"inq","maternal",12,3382,3394,3394,1,12,3394,3394,"overlapoutvr.singleyrs"
"FRA",2013,2014,2013.5,NA,73,73,73,73,73,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","ENCMM, 2021","Maternal deaths in France:better understanding for better prevention. 6th report of the National Confidential Enquiry on Maternal Mortality (ENCMM) 2013-2015. Paris: Inserm U1153, Obstetrical, Perinatal and Pediatric Epidemiology Research Team (EPOPé), and Santé Publique France, 2022. 105p",1,TRUE,73,8764,0.0083295298950251,NA,"inq","maternal",38,8700,8738,8738,1,38,8738,8738,"overlapoutvr.singleyrs"
"FRA",2014,2015,2014.5,NA,62,62,62,62,62,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","ENCMM, 2021","Maternal deaths in France:better understanding for better prevention. 6th report of the National Confidential Enquiry on Maternal Mortality (ENCMM) 2013-2015. Paris: Inserm U1153, Obstetrical, Perinatal and Pediatric Epidemiology Research Team (EPOPé), and Santé Publique France, 2022. 105p",1,TRUE,62,8575,0.00723032069970845,NA,"inq","maternal",36,8512,8548,8548,1,36,8548,8548,"overlapoutvr.singleyrs"
"FRA",2015,2016,2015.5,NA,61,61,61,61,61,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","ENCMM, 2021","Maternal deaths in France:better understanding for better prevention. 6th report of the National Confidential Enquiry on Maternal Mortality (ENCMM) 2013-2015. Paris: Inserm U1153, Obstetrical, Perinatal and Pediatric Epidemiology Research Team (EPOPé), and Santé Publique France, 2022. 105p",1,TRUE,61,8404,0.0072584483579248,NA,"inq","maternal",34,8324,8358,8358,1,34,8358,8358,"overlapoutvr.singleyrs"
"SVN",2000,2001,2000.5,475,4,4,NA,4,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","National Institute of Public Health [Slovenia], 2022","National Institute of Public Health [Slovenia], 2022. Monitoring maternal mortality in Slovenia (Confidential enquiry into maternal deaths)",1.11241217798595,TRUE,4,475,0.00842105263157895,NA,"inq","maternal",4,471,475,475,1,4,475,475,"overlapoutvr.singleyrs"
"SVN",2001,2002,2001.5,416,4,4,NA,4,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","National Institute of Public Health [Slovenia], 2022","National Institute of Public Health [Slovenia], 2022. Monitoring maternal mortality in Slovenia (Confidential enquiry into maternal deaths)",1.04260651629073,TRUE,4,416,0.00961538461538462,NA,"inq","maternal",4,412,416,416,1,4,416,416,"overlapoutvr.singleyrs"
"SVN",2002,2003,2002.5,436,0,0,NA,0,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","National Institute of Public Health [Slovenia], 2022","National Institute of Public Health [Slovenia], 2022. Monitoring maternal mortality in Slovenia (Confidential enquiry into maternal deaths)",1.12953367875648,TRUE,0,436,0,NA,"inq","maternal",0,436,436,436,1,0,436,436,"overlapoutvr.singleyrs"
